[41,51,54,88,107,77,77,46,47,73,82,73,84,89,90,112,71,86,87],
[6,6,7,70,82,28,29,17,18,14,16,21,21,25,27,29,33,42,49],
[48,60,71,26,33,51,71,33,40,39,46,26,34,36,80,91,17,17,20],
[3,3,3,58,83,26,35,32,33,11,12,36,46,50,61,64,48,52,53],
[47,62,82,45,64,32,50,86,88,7,8,36,43,46,2,2,34,42,43],
[33,34,40,76,86,28,34,33,43,68,72,7,9,9,23,30,50,63,64],
[46,65,68,51,61,85,95,55,55,34,41,12,14,16,7,8,48,54,56],
[78,80,80,68,95,60,61,10,12,56,56,29,32,37,105,108,32,37,39],
[95,117,123,18,21,33,36,95,98,64,85,61,72,81,79,81,56,58,60],
[47,71,75,51,57,89,113,51,51,11,17,6,7,8,59,69,5,6,7],
[7,11,12,24,27,80,82,70,78,47,61,76,88,106,14,17,77,95,98],
[40,51,66,26,27,20,33,75,90,70,73,21,30,34,17,19,44,45,49],
[37,56,62,16,19,37,50,17,18,32,41,74,97,111,89,90,76,81,81],
[64,67,75,51,55,25,30,1,1,33,34,63,67,94,7,8,4,4,5],
[89,91,102,54,56,70,78,48,56,45,49,8,8,11,35,40,30,33,34],
[15,15,18,38,55,98,126,34,39,65,70,56,57,76,92,93,27,27,38],
[7,8,10,21,31,43,58,1,1,66,88,62,66,73,12,13,68,93,110],
[75,89,95,11,12,8,11,70,73,19,19,46,48,50,73,75,77,87,126],
[5,8,8,12,12,40,49,61,75,46,79,15,22,23,72,72,21,28,31],
[49,65,78,4,4,39,53,51,69,74,107,18,21,23,29,35,15,15,18],
[25,30,36,10,13,9,13,43,57,75,77,68,93,102,35,43,22,28,28],
[91,97,105,41,53,32,32,80,98,56,91,50,59,67,53,59,94,102,114],
[73,104,108,43,47,15,17,24,30,38,43,46,46,46,110,125,57,67,68],
[69,69,74,45,47,28,32,71,71,13,20,81,98,114,59,83,29,32,44],
[66,66,94,87,88,94,106,78,121,17,26,23,37,38,14,19,70,85,101],
[80,98,108,34,36,3,3,36,39,13,16,55,89,93,83,92,87,95,126],
[20,22,26,87,90,23,24,44,57,33,50,15,16,17,82,91,68,86,93],
[88,103,118,73,84,89,104,35,46,91,105,30,30,31,38,49,40,46,59],
[43,45,47,53,74,79,99,76,80,62,91,2,2,2,20,24,27,32,35],
[52,54,57,76,78,14,15,29,33,46,53,85,94,96,16,21,6,7,7],
[25,25,28,81,95,37,49,20,24,33,40,44,48,51,44,53,1,1,1],
[75,81,94,71,78,36,38,43,51,89,94,17,21,21,8,8,61,72,91],
[73,76,90,24,27,58,86,28,30,93,105,57,60,62,26,34,94,105,114],
[81,81,103,11,18,5,8,83,98,85,108,19,20,20,49,54,30,32,38],
[25,28,28,2,2,83,94,19,20,68,68,74,90,95,3,3,49,51,57],
[6,8,8,97,107,44,57,34,55,28,29,58,82,90,62,71,47,57,57],
[11,13,14,89,106,6,6,63,93,30,40,8,10,10,35,40,28,32,35],
[89,94,102,34,39,99,113,24,32,22,24,60,64,77,98,104,26,37,43],
[85,98,106,64,81,15,16,10,10,88,106,5,8,9,66,69,90,97,119],
[37,42,46,26,30,51,65,67,82,59,69,75,75,82,7,7,66,78,103],
[39,42,54,23,32,57,72,64,85,40,47,72,74,84,60,76,11,13,14],
[34,38,52,13,13,2,2,13,14,64,67,55,88,96,47,58,54,74,86],
[71,78,80,59,100,23,29,54,55,68,72,11,12,12,51,53,26,28,31],
[67,74,81,54,60,77,106,81,90,64,64,36,65,69,62,65,74,83,113],
[77,80,90,68,88,96,129,84,100,32,35,96,105,107,60,66,80,88,97],
[71,75,78,41,55,57,60,75,87,35,40,26,35,52,24,35,47,47,50],
[44,65,80,51,53,97,98,97,105,77,117,49,60,65,4,4,28,33,35],
[10,10,13,82,85,71,74,78,82,48,54,3,3,3,24,29,18,22,29],
[44,57,64,19,26,39,68,5,8,4,6,3,5,5,34,44,1,1,1],
[2,2,2,5,5,50,81,16,22,42,59,11,16,19,30,37,37,44,47],
[8,8,9,44,54,33,34,104,117,27,33,72,89,111,30,33,62,71,84],
[28,34,36,72,75,16,19,2,4,18,23,16,16,18,72,91,82,83,92],
[52,54,59,8,11,103,119,1,1,44,53,24,24,29,79,83,70,90,104],
[63,84,93,3,3,19,21,53,58,17,21,4,5,7,36,49,71,81,91],
[77,78,87,54,80,46,49,40,49,15,17,72,76,88,49,57,60,64,88],
[66,91,93,79,95,35,38,73,77,81,85,37,49,50,83,91,59,76,80],
[1,1,1,42,57,74,105,31,46,47,61,80,88,93,13,15,73,92,112],
[11,13,14,44,52,48,79,66,81,27,36,26,36,44,62,63,68,68,78],
[22,26,26,17,22,16,16,40,48,8,8,22,28,32,36,44,15,17,18],
[45,56,59,55,62,20,27,18,21,6,8,52,53,67,61,66,27,28,32],
[83,88,102,71,85,5,7,62,69,57,62,78,91,109,46,74,9,10,11],
[83,88,99,74,88,3,3,16,19,84,85,13,16,18,80,91,44,50,59],
[10,13,14,12,13,84,87,5,8,61,69,53,55,64,58,77,63,67,85],
[23,24,31,46,55,38,60,78,84,14,21,66,104,106,8,15,46,56,60],
[36,41,57,13,16,39,51,32,60,88,108,46,51,59,71,112,50,54,57]
];
OpDue = [2936,3440,2928,2884,3197,1241,2480,2513,3500,2711,3404,3591,2238,1899,3276,3598,2444,3436,3708,2830,4320,4736,1731,3012,3873,2808,2115,2104,3324,3491,3621,3213,2972,3238,1862,4281,1645,2553,2139,2359,2447,2606,3245,3822,2529,3080,2462,3006,1891,2806,3253,2329,2916,2189,2332,2321,3900,3157,3065,3628,3182,2881,3771,2851,2402,2189,3050,3494,2806,2427,3008,2154,3443,3277,3030,2886,2372,2788,4075,4566,2904,3532,2454,1308,1635,2981,2317,2938,2144,3206,3982,2981,2788,1373,2182,3239,2997,2648,2671,3117];
