[29,31,35,38,25,27,18,18,20,50,61,15,16,53,76,84,57,70,76],
[16,31,87,105,58,61,39,40,40,78,95,28,33,34,42,46,28,43,45],
[69,105,81,88,75,86,88,94,95,10,14,38,61,55,67,69,27,29,29],
[73,84,58,67,31,42,38,47,50,31,52,76,91,19,21,21,72,77,81],
[9,12,59,70,47,48,8,9,10,33,40,25,27,38,43,48,1,1,1],
[47,49,99,100,10,14,26,29,32,72,83,19,19,7,7,8,43,45,46],
[4,5,27,29,32,32,53,65,75,58,58,38,39,63,75,86,49,60,90],
[22,27,46,50,54,55,34,43,49,49,49,26,27,97,98,104,47,48,50],
[59,70,12,14,86,109,49,51,75,46,55,97,107,51,61,66,55,58,64],
[79,81,25,30,1,1,37,40,43,23,23,8,10,12,14,15,1,1,1],
[7,7,41,59,16,16,79,83,100,63,73,108,127,28,29,32,33,37,41],
[77,85,57,68,11,13,6,7,7,74,90,89,91,16,20,26,26,38,41],
[27,27,8,9,19,20,3,3,3,69,101,72,74,74,93,97,38,44,50],
[3,3,57,60,18,31,33,38,41,27,28,4,5,42,43,45,68,71,99],
[34,36,72,75,69,71,17,21,22,27,34,15,18,68,87,113,50,66,86],
[60,86,60,71,59,62,77,81,89,48,52,50,50,63,80,86,38,40,47],
[61,79,64,86,17,20,77,81,95,38,43,5,7,50,70,78,66,70,91],
[82,84,54,56,84,106,24,32,33,89,103,11,15,46,61,64,24,27,27],
[71,84,28,38,47,52,2,2,2,59,60,9,9,11,12,14,90,115,117],
[24,35,52,59,11,13,61,63,90,4,5,48,52,28,32,35,90,97,121],
[22,24,25,35,88,108,75,76,81,25,30,51,63,54,67,67,10,11,14],
[83,85,95,97,30,34,45,48,50,28,36,11,14,13,13,15,62,65,72],
[28,28,85,101,4,4,11,13,15,78,96,4,4,34,48,53,30,34,36],
[18,24,62,79,22,27,74,84,87,77,116,6,8,43,44,51,5,7,10],
[17,18,67,71,51,81,30,33,42,8,9,56,61,54,60,66,10,11,13],
[51,76,31,39,16,19,64,66,78,55,73,20,20,28,28,31,78,82,83],
[80,107,65,65,33,54,68,78,96,20,28,46,56,11,11,14,87,93,97],
[21,26,33,33,59,69,11,12,14,85,103,33,43,16,18,20,43,43,43],
[51,60,78,89,57,64,82,87,111,36,61,38,55,26,35,41,43,44,45],
[34,49,6,11,28,30,58,65,68,35,42,55,58,38,40,50,73,82,83],
[39,60,7,8,29,30,33,33,42,22,35,17,20,68,87,107,1,1,1],
[61,77,77,84,73,84,34,37,44,28,29,20,29,98,101,113,2,4,5],
[68,87,22,26,5,6,61,70,76,85,88,71,98,74,92,112,54,65,96],
[44,51,91,97,47,81,75,77,84,97,120,54,58,18,19,21,10,12,13],
[28,30,34,43,47,60,33,38,45,14,16,3,3,72,73,107,59,62,66],
[91,118,55,79,3,3,94,99,118,4,4,62,79,41,47,68,15,15,17],
[84,92,35,39,52,76,56,60,69,67,74,35,57,31,36,40,2,2,2],
[2,2,27,38,28,37,73,86,98,68,70,21,21,51,62,67,71,80,82],
[31,33,81,91,8,8,45,59,61,39,40,42,44,70,84,92,78,82,83],
[9,12,49,51,13,16,12,14,15,18,22,77,81,6,7,7,77,97,99],
[89,90,1,1,55,90,76,91,107,87,107,14,24,52,56,63,44,67,75],
[3,5,44,45,75,87,3,3,3,32,41,18,21,70,76,94,3,3,3],
[16,17,28,33,70,79,31,36,38,40,52,10,13,63,94,115,61,75,79],
[40,79,76,78,32,41,30,35,42,51,61,77,89,38,51,58,56,64,74],
[82,97,15,30,79,106,65,74,90,69,76,34,34,7,9,9,18,23,25],
[51,58,34,40,25,38,22,24,27,15,17,23,29,48,53,83,27,35,35],
[79,88,58,112,85,99,46,53,59,24,27,47,50,6,7,7,53,55,65],
[54,58,2,2,31,32,59,72,76,50,64,20,29,64,78,80,22,25,30],
[44,44,57,60,56,75,86,87,88,62,64,42,58,22,23,23,36,39,40],
[59,70,39,40,101,107,59,80,86,48,65,65,74,8,12,14,11,12,13],
[6,8,47,58,33,34,73,74,80,17,19,32,34,51,73,91,22,22,27],
[21,26,27,28,39,42,6,8,9,89,113,85,116,75,79,83,81,85,87]
];
OpDue = [2427,1919,3708,2732,2019,2934,3065,3155,2119,2221,3639,2786,2441,2675,2725,1553,2552,3070,2921,3089,2759,2008,2821,1906,3128,1944,3224,2968,2296,3381,2837,2831,2552,2620,3086,2158,2835,2932,3222,2751,2995,2524,2377,3219,2920,3371,3115,2487,2246,2905,3485,3112,1666,2359,2564,2748,3529,1366,2888,2729,2436,1946,2815,3495,3052,3183,2451,2500,2710,2689,2151,2482,2281,2655,3234,2281,3261,2518,1805,2989,3579,3358,2268,2942,2834,2662,2986,1997,3425,1901,2634,3229,2924,1981,3161,2378,3003,3026,2205,3248];
