[74,93,42,57,65,80,41,49,52,4,5,7,82,88,48,50,79,81,98],
[49,57,10,15,88,95,63,75,76,33,36,46,7,8,49,61,38,39,63],
[53,83,99,104,4,5,42,53,59,60,65,68,73,86,44,65,39,39,40],
[55,56,81,83,81,96,18,23,27,31,35,40,77,114,102,110,77,82,87],
[83,92,27,28,19,21,67,77,84,84,89,94,40,56,12,12,34,47,51],
[10,11,18,20,26,32,40,42,48,36,47,50,33,45,76,90,52,59,77],
[94,102,44,60,5,8,41,42,45,81,84,92,45,54,31,35,80,86,102],
[54,68,83,93,11,11,58,63,100,19,26,31,49,63,79,80,85,91,116],
[65,74,60,71,28,35,35,37,39,28,33,39,98,105,91,100,68,85,116],
[62,63,74,84,44,52,6,7,8,91,94,101,52,53,53,60,41,44,56],
[63,75,28,39,53,81,54,66,69,78,85,94,21,21,98,99,12,18,18],
[24,32,64,88,48,48,100,100,112,3,3,3,15,17,41,50,76,91,92],
[62,74,18,27,34,37,54,62,81,46,82,87,1,1,53,54,27,28,32],
[11,12,63,72,7,12,23,28,33,55,61,67,20,24,64,72,85,86,94],
[54,59,76,79,57,61,44,48,72,67,71,78,31,38,71,90,18,22,26],
[58,65,43,44,60,61,16,18,21,18,19,21,42,44,35,43,76,86,91],
[81,85,14,16,17,19,57,65,74,30,31,32,64,79,34,43,48,54,55],
[21,25,19,20,28,31,29,29,30,52,59,60,31,34,3,3,47,54,65],
[74,76,8,9,62,68,26,27,32,39,42,48,8,8,57,64,56,57,71],
[61,71,77,97,1,1,60,67,82,110,111,120,77,119,41,43,39,43,48],
[73,76,43,69,40,42,27,33,38,39,59,62,37,49,36,37,51,59,71],
[80,122,35,45,85,95,40,45,46,94,115,119,13,17,32,42,76,97,101],
[113,116,69,103,88,113,39,48,52,64,65,67,59,83,9,12,85,88,101],
[37,37,22,23,79,102,84,84,91,31,34,34,33,49,78,78,71,73,99],
[71,84,12,15,27,42,61,75,101,50,56,57,44,45,19,28,81,90,92],
[52,72,90,108,23,30,70,70,86,71,83,103,67,71,66,86,21,22,23],
[53,64,38,41,2,2,71,75,90,50,64,93,52,78,75,86,33,34,34],
[57,57,4,5,74,77,58,59,71,8,8,10,35,43,37,39,57,58,70],
[49,51,93,105,29,36,47,52,52,34,40,54,73,78,84,101,72,85,99],
[13,14,30,65,28,30,1,1,1,63,79,83,44,66,34,49,50,52,52],
[69,87,2,3,76,83,73,91,92,64,82,83,13,15,9,11,68,76,88],
[21,21,4,5,96,98,7,7,8,57,64,77,95,109,13,15,67,79,102],
[63,76,99,109,1,1,43,49,54,9,10,14,64,78,37,50,2,2,2],
[84,105,47,57,97,100,29,34,39,41,52,53,11,15,89,104,86,89,106],
[21,25,23,34,14,15,3,3,3,2,2,2,10,12,27,43,42,47,90],
[82,87,49,64,53,93,59,75,86,57,64,68,34,37,14,29,23,24,31],
[67,69,65,80,101,102,54,59,66,25,26,27,76,84,61,63,17,19,26],
[29,43,8,10,42,50,37,40,53,14,16,17,75,82,68,74,37,45,47],
[33,33,15,16,15,15,20,25,29,37,38,41,12,17,119,122,1,1,1],
[87,89,65,76,93,100,4,5,6,20,20,27,63,77,15,20,62,68,71],
[57,72,93,102,31,43,78,86,114,82,91,95,3,3,5,6,37,40,42],
[14,15,84,95,73,80,29,40,47,102,104,120,31,41,83,93,73,89,105],
[62,72,7,10,71,80,80,86,96,64,85,91,4,6,4,6,90,99,107],
[23,25,61,70,3,3,2,2,2,16,16,17,63,73,11,17,60,62,86],
[62,80,76,99,41,53,11,12,16,50,56,72,35,48,70,76,68,82,92],
[7,8,34,42,7,8,9,14,19,94,104,107,96,110,47,50,4,5,5],
[60,62,46,48,7,9,84,95,113,66,67,70,101,104,86,87,30,31,33],
[100,100,18,20,91,98,48,50,51,56,86,97,24,28,69,83,17,18,20],
[33,38,10,15,30,46,22,23,24,7,8,10,39,42,36,39,18,19,22],
[21,25,36,41,19,22,79,80,86,70,72,78,20,21,30,40,90,90,111],
[7,12,64,70,66,105,59,64,70,36,41,46,73,87,59,59,33,37,51],
[56,58,58,86,3,4,21,21,22,47,62,68,83,99,48,51,5,7,7],
[69,89,44,65,82,82,3,3,3,8,9,10,3,3,88,93,21,25,26],
[88,111,37,48,53,55,32,37,40,3,5,5,8,9,79,81,42,46,53],
[2,2,64,68,52,63,79,84,95,42,55,55,89,98,52,52,49,51,57]
];
OpDue = [3036,2997,3148,2938,3933,2840,2630,2498,2129,2809,2009,2088,1996,1995,3815,2976,1978,2596,2816,1604,2629,3687,2514,2003,2325,1931,2787,2375,2862,2666,2784,3756,2337,2654,3536,2756,1621,2183,2083,2165,2731,2487,2429,2638,2379,3347,2631,3241,3973,2828,2316,3197,3443,3665,3135,3176,2848,2428,2491,3197,2587,2623,1744,2448,3645,2781,3691,4099,3285,2902,3609,2988,2429,3695,2197,2961,2762,2455,3716,1237,3033,3432,2398,1840,3058,3004,3786,2989,1835,3311,2274,3509,3242,1505,2727,3127,2518,2415,2605,3220];
