[24,27,33,42,42,68,1,1,26,48,51,53,18,29,27,28,47,63,72],
[11,13,13,7,8,10,17,19,85,91,100,105,85,93,88,91,68,77,88],
[25,36,36,21,21,27,27,28,21,25,45,47,6,6,60,66,53,60,65],
[72,75,96,29,35,37,77,99,44,48,17,23,53,69,65,73,23,24,29],
[68,69,72,38,43,45,49,52,39,44,21,22,13,22,47,65,99,100,122],
[3,3,3,54,81,89,35,38,51,56,52,70,31,34,21,21,41,42,51],
[38,41,52,12,14,17,36,43,5,7,38,38,16,17,16,18,27,29,31],
[56,60,72,43,50,50,10,12,74,97,47,47,38,46,76,78,26,34,35],
[58,63,72,47,77,79,86,90,53,69,24,32,18,19,41,43,21,28,39],
[21,24,25,41,51,55,6,6,51,105,31,36,35,60,52,57,15,21,27],
[29,32,42,8,9,13,91,93,30,35,60,74,41,56,18,20,77,88,89],
[46,46,61,44,45,51,73,79,30,34,49,55,52,61,14,24,95,109,110],
[68,84,97,30,38,38,66,93,38,57,77,101,77,97,61,65,63,77,78],
[44,54,58,70,94,104,79,95,64,72,10,13,18,23,79,91,17,25,28],
[56,63,68,80,81,92,27,37,17,19,34,52,36,42,34,43,7,9,11],
[72,97,99,64,81,101,55,58,52,64,61,63,30,32,1,1,70,88,92],
[84,93,117,61,88,88,70,71,1,1,25,30,29,30,64,83,14,17,24],
[53,72,79,54,62,65,41,63,56,64,54,63,81,103,16,21,12,13,20],
[63,86,91,37,42,50,111,112,3,3,16,19,15,23,45,50,83,87,93],
[34,41,44,42,44,46,52,54,80,81,67,72,80,118,42,59,47,55,60],
[32,38,51,70,75,82,50,78,82,89,52,66,74,121,74,79,15,16,18],
[72,89,89,62,64,64,4,5,10,16,70,124,32,41,78,87,30,48,49],
[29,36,47,70,79,82,54,61,5,6,63,76,15,17,95,97,48,54,79],
[31,36,38,16,16,24,54,67,70,72,15,17,101,103,78,88,51,63,69],
[13,16,18,1,1,1,64,86,2,5,53,59,12,17,31,33,14,19,20],
[70,78,79,40,54,61,78,92,5,13,30,34,16,18,24,24,60,67,84],
[49,57,66,71,75,79,52,55,56,78,79,80,22,25,86,87,83,88,92],
[57,57,77,16,17,19,18,21,4,6,12,16,17,22,13,15,18,20,21],
[39,46,55,58,59,77,83,84,10,11,8,8,45,48,121,127,69,77,81],
[48,61,73,43,55,56,38,59,86,101,38,41,8,9,38,39,46,57,88],
[5,5,5,57,65,71,3,3,53,54,80,82,11,14,50,74,71,98,101],
[43,52,60,79,85,93,89,95,28,47,2,2,37,45,60,90,71,77,83],
[10,12,13,10,10,11,42,43,66,106,60,65,12,15,47,51,71,77,80],
[2,3,3,46,55,62,49,63,41,59,38,54,88,108,62,88,18,20,21],
[79,85,102,32,33,43,23,32,72,83,8,11,62,73,11,13,3,4,4],
[63,69,70,87,89,104,65,87,38,46,3,3,57,72,37,42,57,69,74],
[59,61,66,14,18,18,77,94,11,12,3,5,38,48,39,40,7,12,13],
[42,61,70,63,66,75,50,57,26,27,60,65,6,7,15,17,29,36,37],
[52,54,79,11,11,13,48,68,19,25,25,34,40,51,10,14,48,53,55],
[56,68,70,4,5,6,53,81,86,91,81,91,27,41,38,40,3,3,3],
[65,76,88,59,61,64,37,41,64,71,54,59,15,17,10,11,40,50,55],
[58,59,65,4,6,7,51,59,80,85,44,63,32,48,5,5,38,39,40],
[16,16,18,58,103,118,60,63,34,38,57,70,71,73,10,10,49,52,60],
[3,3,3,21,23,26,84,117,28,41,11,12,21,25,31,36,78,84,86]
];
OpDue = [2185,2960,2590,2438,2367,2759,2907,2293,3823,3136,3455,3154,2205,2803,3625,2886,2371,2230,3457,2640,3250,3070,2945,2948,3821,3609,3218,2713,2645,3108,2866,1639,2968,3073,3058,1523,2456,3425,3085,3172,2595,3193,1925,2814,3175,2504,3621,3709,2694,3261,2604,2788,2698,3882,3344,2706,1962,3397,1961,2968,2840,2288,1428,2832,2792,2190,2716,3065,3899,3057,2283,3242,2781,2970,2864,3431,3604,2957,2934,3130,1507,2553,3710,1209,3217,2829,2599,3233,2461,2812,2256,3166,1910,2273,2046,2710,2628,2389,2844,2184];
